site_name,long_name,lon,coord_datum,alt,alt_datum,site_type,dvqcoefs.c,COMID,VPU,Source,ndays,nyears,Azimuth,tree_height,Width,PAR_sum,Stream_PAR_sum,ann_GPP_C,ann_ER_C,Wtemp_mean,Wtemp_cv,Wtemp_skew,Wtemp_kurt,Wtemp_amp,Wtemp_phase,Wtemp_ar1,Disch_mean,Disch_cv,Disch_skew,Disch_kurt,Disch_amp,Disch_phase,Disch_ar1,PAR_mean,PAR_cv,PAR_skew,PAR_kurt,PAR_amp,PAR_phase,PAR_ar1,LAI_mean,LAI_cv,LAI_skew,LAI_kurt,LAI_amp,LAI_phase,LAI_ar1,MOD_ann_NPP,lat,dvqcoefs.f,dvqcoefs.a,dvqcoefs.b,dvqcoefs.k,dvqcoefs.m,struct.canal_flag,struct.dam_flag,struct.npdes_flag,slope_calc,HYRIV_ID,HydroATLAS_near_dist_m,HydroATLAS_dis_m3_pyr,HydroATLAS_run_mm_cyr,HydroATLAS_ria_ha_csu,HydroATLAS_ele_mt_cav,HydroATLAS_ele_mt_cmn,HydroATLAS_ele_mt_cmx,HydroATLAS_slp_dg_cav,HydroATLAS_slp_dg_uav,HydroATLAS_sgr_dk_rav,HydroATLAS_tmp_dc_cyr,HydroATLAS_tmp_dc_uyr,HydroATLAS_tmp_dc_c01,HydroATLAS_tmp_dc_c02,HydroATLAS_tmp_dc_c03,HydroATLAS_tmp_dc_c04,HydroATLAS_tmp_dc_c05,HydroATLAS_tmp_dc_c06,HydroATLAS_tmp_dc_c07,HydroATLAS_tmp_dc_c08,HydroATLAS_tmp_dc_c09,HydroATLAS_tmp_dc_c10,HydroATLAS_tmp_dc_c11,HydroATLAS_tmp_dc_c12,HydroATLAS_pre_mm_cyr,HydroATLAS_pre_mm_uyr,HydroATLAS_pre_mm_c01,HydroATLAS_pre_mm_c02,HydroATLAS_pre_mm_c03,HydroATLAS_pre_mm_c04,HydroATLAS_pre_mm_c05,HydroATLAS_pre_mm_c06,HydroATLAS_pre_mm_c07,HydroATLAS_pre_mm_c08,HydroATLAS_pre_mm_c09,HydroATLAS_pre_mm_c10,HydroATLAS_pre_mm_c11,HydroATLAS_pre_mm_c12,HydroATLAS_ari_ix_cav,HydroATLAS_ari_ix_uav,HydroATLAS_glc_cl_cmj,HydroATLAS_wet_pc_cg2,HydroATLAS_wet_pc_ug2,HydroATLAS_for_pc_cse,HydroATLAS_for_pc_use,HydroATLAS_crp_pc_cse,HydroATLAS_crp_pc_use,HydroATLAS_ppd_pk_cav,HydroATLAS_ppd_pk_uav,HydroATLAS_rdd_mk_cav,HydroATLAS_rdd_mk_uav,HydroATLAS_hdi_ix_cav,HydroATLAS_urb_pc_cse,HydroATLAS_urb_pc_use,NHD_GNIS_NAME,NHD_FTYPE,NHD_FCODE,NHD_QE_MA,NHD_VE_MA,NHD_near_dist_m,IGBP_LC_Type1Class2018,IGBP_LU_category,US_state,region,reach_proportion,NHD_STREAMORDE,NHD_HYDROSEQ,NHD_STARTFLAG,NHD_REACHCODE,NHD_AREASQKM,NHD_TOTDASQKM,NHD_LENGTHKM,NHD_SLOPE,NHD_SLOPELENKM,NHD_TIDAL,NHD_MAXELEVSMO,NHD_MINELEVSMO,NHD_AREASQKM_corr,NHD_TOTDASQKM_corr,areal_corr_factor,ElevWs,PrecipWs,TminWs,TmaxWs,TmeanWs,RunoffWs,PctImp2006Ws,PctImp2008Ws,PctImp2011Ws,PctImp2001Ws,PctImp2013Ws,PctImp2019Ws,PctImp2016Ws,PctImp2004Ws,PctOw2011Ws,PctIce2011Ws,PctUrbOp2011Ws,PctUrbLo2011Ws,PctUrbMd2011Ws,PctUrbHi2011Ws,PctBl2011Ws,PctDecid2011Ws,PctConif2011Ws,PctMxFst2011Ws,PctShrb2011Ws,PctGrs2011Ws,PctHay2011Ws,PctCrop2011Ws,PctWdWet2011Ws,PctHbWet2011Ws,PctOw2016Ws,PctIce2016Ws,PctUrbOp2016Ws,PctUrbLo2016Ws,PctUrbMd2016Ws,PctUrbHi2016Ws,PctBl2016Ws,PctDecid2016Ws,PctConif2016Ws,PctMxFst2016Ws,PctShrb2016Ws,PctGrs2016Ws,PctHay2016Ws,PctCrop2016Ws,PctWdWet2016Ws,PctHbWet2016Ws,HUDen2010Ws,PopDen2010Ws,SN_2008Ws,NO3_2008Ws,InorgNWetDep_2008Ws,NH4_2008Ws,DamNIDStorWs,DamNrmStorWs,NABD_NIDStorWs,NABD_NrmStorWs,DamDensWs,SuperfundDensWs,NPDESDensWs,TRIDensWs,RdDensWs,NABD_DensWs,PctCarbResidWs,PctNonCarbResidWs,PctAlkIntruVolWs,PctSilicicWs,PctExtruVolWs,PctColluvSedWs,PctGlacTilClayWs,PctGlacTilLoamWs,PctGlacTilCrsWs,PctGlacLakeCrsWs,PctGlacLakeFineWs,PctHydricWs,PctEolCrsWs,PctEolFineWs,PctSalLakeWs,PctAlluvCoastWs,PctCoastCrsWs,PctWaterWs,CBNFWs,FertWs,ManureWs,WtDepWs,OmWs,PermWs,RckDepWs,BFIWs,HydrlCondWs,NWs,Al2O3Ws,CaOWs,Fe2O3Ws,K2OWs,MgOWs,Na2OWs,P2O5Ws,SWs,SiO2Ws,precip_runoff_ratio
nwis_03106000,"Connoquenessing Creek near Zelienople, PA",-80.2422837,NAD83,852.31,NGVD29,ST,0.323211340177098,10926401,05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.8170092,0.452811930171248,22.9088042897444,0.137188069828752,0.13505509972471,0.41,95,0,0,0.00164436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Connoquenessing Creek,StreamRiver,46006,461.281,1.51687,39.05020351,8,grassland,Pennsylvania,PA,0.761977,5,430010681,0,05030105000004,2.1096,922.4334,1.98,0.00113131,1.98,0,26312,26088,1.60747,921.93127,0.9994556463371773,361.2173,1017.7475210683957,-7.811264062706263,15.77662377271084,9.912210464786883,490.1876,5.14,5.23,5.41,4.73,5.59,6.01,5.83,4.86,0.4,0,10.34,6.22,2.69,1.08,0.09,43.71,0.1,7.9,0.17,0.87,12.95,12.96,0.42,0.1,0.38,0,10.33,6.42,2.99,1.25,0.09,43.44,0.12,7.98,0.16,0.83,12.63,12.86,0.42,0.1,54.1912,123.7032,651.5753,10.5717,4.4195,2.6236,14263.1339,8470.1064,10582.4847,5396.0122,0.0325,0.0022,0.0054,0.0618,3.0367,0.0195,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,7.663,4.8317,1.0848,120.8925,0.5373,7.6546,115.6202,36.5026,0.1058,0.1995,5.0371,14.5759,2.0221,0.9728,1.7867,0.5057,0.294,0.403,39.4192,2.076240853641332
nwis_03108490,"Ohio R ab Montgomery Dam & Locks at Ohioview, PA",-80.3833975,NAD83,670.2,NGVD29,ST,NA,3821063,05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.6489546,NA,NA,NA,NA,NA,NA,NA,NA,0.011112259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ohio River,ArtificialPath,55800,39647.158,4.44697,133.6830727,8,grassland,Pennsylvania,PA,0.556519,8,430001468,0,05030101000019,2.0187,59493.1392,0.896,0.00546875,0.896,0,20790,20300,1.12344,59492.24394,0.9999849518782832,483.6363,1138.8938279918762,-8.453847984114931,14.810348785916334,9.027021671484317,610.9849,2.84,2.89,2.95,2.71,3.01,3.13,3.07,2.76,1.24,0,6.18,3.23,1.56,0.59,0.42,50.54,1.91,11.82,0.83,1.2,13.36,4.84,1.93,0.35,1.21,0,6.21,3.28,1.68,0.63,0.4,50.32,1.91,11.85,0.98,1.16,13.01,5.06,1.97,0.34,34.1901,72.3662,734.6521,11.9303,4.9167,2.8693,130741.9648,51870.3715,127763.811,51644.9974,0.0122,0.002,0.0035,0.0227,2.3792,0.0086,0,0,0,0,0,72.53,2.98,17.07,0.51,3.5,1,0,0,0,0,2.06,0,0.36,3.8549,3.6811,1.2077,116.5316,0.7517,6.8503,118.5286,37.4488,1.0975,0.1366,7.2034,7.9299,2.6093,1.4782,1.6193,0.5507,0.201,0.3383,54.0911,1.8640294187170192
nwis_04213152,"Walnut Creek Upstream Pool, near Erie, PA",-80.2347222,NAD83,600,NGVD29,ST,0.394140965,9840538,04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.07388889,0.436531284,10.33109912,0.153468716,0.245585033333533,0.41,95,95,95,0.009189734,70513292,107.9882615,1.399,419,19.748,317,172,445,20,20,69,87,87,-45,-40,11,72,134,186,211,203,165,105,48,-12,1083,1083,67,61,79,89,90,105,95,103,106,93,104,91,120,120,2,0,0,83,83,16,16,246.47,246.434,2678,2678,943,29,29,Walnut Creek,StreamRiver,46006,70.446,1.2687,36.74254029,8,grassland,Pennsylvania,PA,0.8687860000000001,3,90021794,0,04120101000160,5.2182,97.033,4.778,0.0057074,4.778,0,20130,17403,4.5335,96.3483,0.9929436377314933,317.3106,1131.6537029582278,-7.893112140229268,13.913938844325356,9.051743605896226,597.4962,11.99,12.68,13.06,10.64,13.2,13.4,13.3,11.13,0.11,0,12.32,15.62,6.79,2.86,0.65,32.74,0.74,5.08,0.43,0.47,14.32,4.24,3.51,0.11,0.11,0,12.14,15.63,7.03,2.96,0.64,32.55,0.74,5.09,0.47,0.46,13.81,4.73,3.52,0.12,113.9988,262.1107,831.2496,13.675,5.7336,3.4166,0,0,0,0,0,0,0,0.0824,4.2467,0,0,0,0,0,0,0,12.08,81.13,0,0,6.79,0,0,0,0,0,0,0,2.6091,4.981,1.1859,36.3678,1.5779,4.3769,152.4,32.3737,0.042,0.0654,10.7443,1.8577,3.3273,2.1719,1.76,0.6549,0.1816,0.3595,63.9673,1.8939931382964907
nwis_50048565,"QUEBRADA SANTA CATALINA NEAR GUAYNABO, PR",-66.118083,NAD83,50.98,NGVD29,ST,NA,800033831,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.4070314,NA,NA,NA,NA,NA,NA,NA,NA,0.018467222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,StreamRiver,46006,NA,NA,14.63184199,13,urban,Puerto Rico,PR,0.00630799999999998,2,NA,0,21010005005096,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
nwis_50048580,"UNNAMED CREEK AT FORT BUCHANAN, GUAYNABO, PR",-66.1160552,NAD83,17.06,NGVD29,ST,NA,800031690,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.4201918,NA,NA,NA,NA,NA,NA,NA,NA,0.012992162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CanalDitch,33600,NA,NA,189.8108779,13,urban,Puerto Rico,PR,0.359291,1,NA,1,21010005005038,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
nwis_02110400,"BUCK CREEK NEAR LONGS, SC",-78.71973988,NAD83,NA,NA,ST,0.439893276845551,9069012,03N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.953505,0.534398842969614,10.0154794941284,0.185601157030386,0.226976518075252,0.28,0,95,95,0.005343303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Buck Creek,StreamRiver,46006,68.141,NA,57.63059663,8,grassland,South Carolina,SC,0.03914699999999993,4,250025039,0,03040206002321,1.8288,131.8824,1.451,1e-5,1.451,1,553,553,0.07159,130.12519,0.9866759324974372,13.9002,1339.265554527179,0.9195876807067878,23.444485029325687,17.157878153989586,427,1.36,1.39,1.42,1.25,1.44,1.59,1.54,1.31,0.97,0,5.42,2.39,0.43,0.04,0.58,0.17,24.48,0.08,4.03,2.22,0.16,15.69,41.04,2.3,1.46,0,5.46,2.49,0.53,0.07,0.38,0.05,20.92,0.08,3.88,5.67,0.18,15.54,41.13,2.16,11.5918,24.5481,581.6405,7.9081,3.9817,2.8379,0,0,0,0,0,0,0,0,1.5413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.23,24.77,0,4.0886,12.6484,1.379,38.5162,0.8411,8.8074,152.2893,49.787,33.7581,0.7158,11.9471,6.589,5.9344,2.1494,2.0446,1.1459,0.1651,0.0431,58.4852,3.136453289290817
nwis_02110500,"WACCAMAW RIVER NEAR LONGS, SC",-78.7150175,NAD83,5.28,NGVD29,ST,0.319304045,9069040,03N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.9126719,0.501871289,27.25530764,0.138128711,0.114906472178633,0.36,0,50,0,0.003138814,70722181,104.9356951,40.807,477,2.767,-1,-7,3,3,3,0,170,167,69,84,123,167,210,244,264,259,232,178,130,86,1297,1280,101,94,109,72,103,135,165,152,133,78,72,83,99,97,4,75,39,100,62,4,15,43.086,24.281,837,279,865,0,0,Waccamaw River,StreamRiver,46006,1377.641,NA,69.25832433,8,grassland,South Carolina,SC,0.924477,6,250011331,0,03040206000042,0.5868,2913.2001,0.931,1e-5,0.931,1,553,553,0.54248,2913.15578,0.9999847864896064,19.3709,1294.5010267660416,0.6004863961850384,23.36289572500771,17.048783393826433,426.2024,1.09,1.12,1.14,1,1.16,1.21,1.19,1.03,1.63,0,4,1.71,0.41,0.09,0.04,0.11,23.14,0.73,3.26,2.71,0.15,19.92,39.38,2.72,1.63,0,4,1.74,0.46,0.1,0.03,0.08,22.7,0.68,3.71,2.71,0.16,19.89,38.89,3.22,12.3659,25.0517,603.2269,7.8974,4.3564,3.3242,128.2934,107.1229,105.4293,88.0694,0.001,0.0017,0.001,0.0021,1.5416,7e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.11,11.89,0,5.5678,13.8313,5.7428,44.453,2.3769,9.4322,152.3246,48.1706,11.2209,0.72,11.4105,10.0361,4.139,2.1462,2.6863,1.1749,0.1742,0.0542,58.2681,3.0372917345515686
nwis_02110550,"WACCAMAW RIVER ABOVE CONWAY, SC",-78.8972222,NAD83,NA,NA,ST-TS,0.312533857,9069104,03N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.8508333,0.503742145,28.36402989,0.136257855,0.112806725782144,0.36,0,0,0,5.7019e-4,70723766,157.8948029,47.125,466,6.918,1,-2,7,1,3,4,172,167,70,85,124,168,212,246,265,260,233,178,131,86,1288,1280,101,93,110,72,101,135,164,150,131,79,70,82,99,97,4,75,41,65,60,4,15,57.898,26.502,203,282,865,0,0,Waccamaw River,StreamRiver,46006,1516.078,NA,20.78517924,8,grassland,South Carolina,SC,0.877541,6,250009929,0,03040206000025,63.0891,3263.1192,12.109,1e-5,12.109,1,553,553,55.36327,3255.3933700000002,0.9976323788600797,18.4353,1295.880516639163,0.6926492321942372,23.36299885603675,17.078204389895888,426.288,1.19,1.23,1.26,1.07,1.28,1.36,1.32,1.1,1.54,0,4.1,1.87,0.49,0.1,0.04,0.11,22.3,0.73,3.32,2.74,0.18,19.42,40.25,2.84,1.53,0,4.1,1.9,0.54,0.11,0.03,0.09,22.01,0.69,3.58,2.76,0.19,19.38,40.03,3.06,13.7019,27.7011,599.3148,7.8881,4.2933,3.2455,114.5359,95.6356,94.1236,78.6253,9e-4,0.0015,0.0012,0.0028,1.5843,6e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.65,15.35,0,5.2797,13.6805,5.1849,43.9147,2.1888,9.4635,152.3328,48.3151,16.5577,0.7197,11.5131,9.2157,4.5529,2.1476,2.5266,1.1749,0.1716,0.0542,58.3693,3.0399178879986373
nwis_02110701,"CRABTREE SWAMP AT CONWAY, SC",-79.0411471,NAD83,10,NGVD29,ST,0.542351921518975,9071598,03N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.86100349,0.551935334628098,7.7276285039708,0.198064665371902,0.238601176670262,0.25,95,95,95,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Crab Tree Swamp,StreamRiver,46006,22.077,NA,20.70473603,8,grassland,South Carolina,SC,0.8467480000000001,3,250040397,0,03040206000384,3.4281,45.7812,2.695,1e-5,2.695,1,562,561,2.90274,45.25584,0.9885245471940447,9.9826,1319.5273472413314,1.5047397287421242,23.81703041727861,17.595021013396877,424.797,7.56,8.41,8.81,6.43,9.13,10.25,9.6,6.56,0.28,0,13.27,9.91,5.03,1.6,0.01,0.42,16.46,0.06,4.39,2.22,0.94,13.56,30.39,1.46,0.25,0,13.37,10.39,5.79,1.75,0.01,0.19,16.7,0.06,4.67,1.26,0.95,13.21,30.55,0.86,86.6221,194.3625,546.3787,7.6524,3.496,2.286,0,0,0,0,0,0,0,0.0218,4.0589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.95,68.05,0,1.9561,8.4358,0.3668,39.6853,1.0369,7.703,152.4,55.7096,8.0167,0.81,14.1047,0.7172,4.2246,2.4091,1.2918,1.1993,0.1366,0.0292,64.5873,3.106253921852865
nwis_02110704,"WACCAMAW RIVER AT CONWAY MARINA AT CONWAY, SC",-79.0436473,NAD83,-5.06,NGVD29,ST,0.304507537308183,9071758,03N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.8329481,0.506353629401824,29.9270305758577,0.133646370598176,0.109733271145122,0.36,0,0,0,1.78e-18,70724218,9.506450117,2.208,460,1.64,2,-2,10,2,1,12,174,173,72,87,126,170,215,249,268,262,234,179,131,88,1287,1276,102,92,109,74,102,132,163,151,130,80,68,84,96,95,4,54,39,100,28,8,18,367.817,108.537,1868,863,865,38,6,Waccamaw River,ArtificialPath,55800,1708.502,NA,32.02300004,13,urban,South Carolina,SC,0.07883600000000002,6,250008966,0,03040206002304,0.2511,3722.4243,0.454,1e-5,0.454,1,553,553,0.0198,3722.193,0.9999378630748784,17.84,1298.1958470066106,0.7816608812469029,23.397820072023073,17.124623035076034,426.2343,1.4,1.46,1.5,1.25,1.54,1.64,1.59,1.29,1.46,0,4.58,2.16,0.62,0.13,0.04,0.13,21.54,0.66,3.21,2.65,0.22,19.25,40.66,2.66,1.52,0,4.58,2.21,0.7,0.15,0.03,0.09,21.17,0.63,3.52,2.66,0.23,19.22,40.44,2.85,16.002,33.2458,594.311,7.8737,4.2129,3.1461,242.2276,168.6646,180.9251,122.2736,0.0019,0.0016,0.0011,0.0035,1.6965,0.0011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.32,22.68,0,5.0033,13.6097,4.6155,43.6724,2.0288,9.8881,152.3411,49.0518,18.2893,0.7222,11.6322,8.6,4.6849,2.151,2.3813,1.1758,0.168,0.0527,58.5296,3.045732938448667
nwis_02110777,"AIW AT HIGHWAY 9 AT NIXONS CROSSROADS, SC",-78.6558483,NAD83,-11.72,NGVD29,ST,NA,11562016,03N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.8515612,NA,NA,NA,NA,NA,NA,NA,NA,8.37332e-4,70724928,65.66745026,0.919,472,6.693,1,-13,11,6,6,11,171,171,70,86,123,167,210,244,264,259,233,179,131,87,1307,1307,101,94,110,71,101,136,167,153,137,80,72,84,101,101,16,38,38,36,36,6,6,218.2,218.187,8085,8085,865,37,37,Little River,ArtificialPath,55800,35.467,NA,13.86370445,13,urban,South Carolina,SC,0.23119,3,250033557,0,03040208004935,2.6118,64.7208,2.085,1e-5,2.085,1,779,779,0.60382,62.712819999999994,0.9689747345521068,9.2008,1324.0159668064125,1.9755728976740918,22.756840590391807,17.32691513316636,427,10.59,11.1,11.25,9.05,11.63,13.13,11.9,9.22,3.88,0,28.31,14.34,6.05,1.13,0.14,0.01,19.24,0.18,2.03,0.89,0.37,1.18,16.78,5.48,3.79,0,28.24,14.64,6.79,1.23,0.12,0.01,18.83,0.21,2.01,0.5,0.37,1.18,17.09,5,155.0092,185.3305,544.5205,7.461,3.671,2.5674,1619.9707,857.6315,0,0,0.0155,0,0,0,4.8536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.08,91.92,0,0.4117,1.7582,0.2743,53.8213,10.8671,16.2,152.4,49.107,8.6945,0.7673,13.0854,1.4937,3.9599,2.3507,1.4249,1.4077,0.1435,0.0309,66.398,3.1007399691016686
nwis_02110802,"WACCAMAW RIVER AT BUCKSPORT, SC",-79.09420639,NAD83,-14.36,NGVD29,ST,NA,9071840,03N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.64905837,NA,NA,NA,NA,NA,NA,NA,NA,1.78e-18,70729394,182.7789198,58.646,447,37.987,-1,-3,3,0,2,1,175,168,75,90,128,171,215,248,267,262,235,181,134,92,1304,1282,101,94,110,71,100,134,164,155,131,86,72,86,100,97,4,67,44,93,59,4,13,120.131,52.195,2049,684,865,15,3,Waccamaw River,ArtificialPath,55800,1911.894,NA,48.83047445,9,grassland,South Carolina,SC,0.465928,6,250008375,0,03040206000007,7.2612,4236.5484,2.139,1e-5,2.139,1,548,548,3.3832,4232.6704,0.9990846321972859,16.6324,1298.317186638115,0.9358950507554509,23.375062522764765,17.177888071449622,426.3154,2.53,2.69,2.77,2.14,2.87,3.11,2.97,2.22,1.67,0,5.94,3.42,1.52,0.34,0.08,0.13,20.31,0.62,3.05,2.57,0.26,17.23,40.2,2.65,1.74,0,5.89,3.5,1.72,0.39,0.07,0.09,19.94,0.61,3.3,2.56,0.26,17.19,40.04,2.71,30.41,56.3842,586.746,7.8214,4.1108,3.0298,612.0017,374.7128,408.7776,233.7951,0.0031,0.0019,0.0021,0.0064,1.9634,0.0014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.65,26.35,0,4.4481,12.1736,4.072,42.9655,2.0697,10.4755,152.3483,49.4952,20.3379,0.7256,11.8332,7.6592,4.8892,2.1706,2.2397,1.1807,0.1652,0.0513,59.0474,3.0454381583168586
